orderno|quantity|sCOrderID|productID
9561|3|4774|26
9562|1|4775|21
9563|5|4775|21
9564|7|4776|29
9565|5|4776|24
9566|3|4777|32
9567|6|4777|31
9568|5|4778|23
9569|7|4779|17
9570|3|4779|25
9571|1|4779|32
9572|10|4780|32
9573|7|4780|27
9574|9|4781|19
9575|2|4782|28
9576|5|4782|26
9577|5|4782|30
9578|8|4783|29
9579|10|4784|31
9580|9|4785|17
9581|7|4786|31
9582|3|4787|24
9583|2|4787|19
9584|1|4787|27
9585|7|4788|29
9586|2|4788|19
9587|10|4789|29
9588|3|4789|27
9589|10|4790|28
9590|7|4790|22
9591|2|4791|28
9592|6|4791|31
9593|2|4791|24
9594|1|4792|25
9595|10|4792|28
9596|6|4792|27
9597|3|4793|27
9598|4|4793|29
9599|9|4793|28
9600|7|4794|31
9601|4|4794|22
9602|9|4795|33
9603|3|4795|31
9604|5|4795|23
9605|6|4796|19
9606|5|4797|30
9607|7|4797|33
9608|6|4797|18
9609|9|4798|25
9610|2|4799|33
9611|5|4799|29
9612|5|4800|28
9613|1|4800|33
9614|5|4801|22
9615|7|4801|30
9616|3|4802|28
9617|6|4802|32
9618|7|4802|29
9619|2|4803|31
9620|6|4803|32
9621|3|4804|27
9622|2|4804|31
9623|4|4805|19
9624|3|4805|32
9625|9|4806|17
9626|7|4807|29
9627|5|4807|25
9628|7|4808|30
9629|5|4808|22
9630|1|4808|24
9631|10|4809|22
9632|4|4809|31
9633|6|4810|20
9634|3|4811|20
9635|1|4812|32
9636|1|4812|22
9637|2|4813|20
9638|7|4813|22
9639|2|4813|30
9640|4|4814|30
9641|2|4815|22
9642|10|4815|33
9643|5|4815|17
9644|10|4816|27
9645|9|4816|31
9646|6|4817|29
9647|8|4817|23
9648|9|4817|29
9649|10|4818|33
9650|6|4818|30
9651|3|4819|28
9652|4|4819|25
9653|10|4819|19
9654|3|4820|26
9655|3|4821|17
9656|2|4821|22
9657|4|4821|23
9658|6|4822|24
9659|3|4823|20
9660|4|4823|33
9661|3|4823|22
9662|4|4824|29
9663|4|4824|33
9664|5|4825|33
9665|9|4825|31
9666|8|4825|20
9667|3|4826|25
9668|8|4826|30
9669|3|4827|25
9670|5|4827|27
9671|7|4828|17
9672|10|4828|17
9673|2|4828|29
9674|9|4829|18
9675|9|4830|27
9676|9|4830|28
9677|10|4831|18
9678|8|4831|18
9679|2|4832|17
9680|9|4832|23
9681|9|4832|25
9682|6|4833|21
9683|9|4833|26
9684|3|4834|32
9685|6|4834|25
9686|1|4835|25
9687|6|4836|30
9688|3|4836|32
9689|2|4837|17
9690|2|4837|27
9691|8|4837|17
9692|4|4838|18
9693|2|4839|33
9694|3|4839|24
9695|7|4840|29
9696|8|4840|33
9697|5|4841|21
9698|1|4842|26
9699|4|4843|23
9700|2|4843|27
9701|3|4843|23
9702|6|4844|17
9703|6|4845|24
9704|5|4845|18
9705|1|4846|32
9706|2|4847|17
9707|8|4848|31
9708|7|4848|18
9709|4|4849|25
9710|5|4849|19
9711|10|4849|19
9712|6|4850|18
9713|9|4851|26
9714|6|4851|28
9715|3|4852|32
9716|1|4852|22
9717|10|4853|27
9718|1|4853|28
9719|1|4854|17
9720|5|4854|17
9721|4|4854|24
9722|7|4855|32
9723|1|4856|20
9724|6|4856|28
9725|7|4856|28
9726|2|4857|17
9727|4|4857|29
9728|8|4857|25
9729|4|4858|18
9730|1|4858|29
9731|1|4859|23
9732|7|4859|19
9733|4|4860|31
9734|3|4860|31
9735|1|4861|25
9736|7|4861|20
9737|6|4862|32
9738|8|4863|27
9739|9|4863|25
9740|1|4863|33
9741|6|4864|19
9742|3|4864|31
9743|5|4864|30
9744|1|4865|23
9745|8|4865|27
9746|2|4865|24
9747|3|4866|20
9748|4|4867|30
9749|3|4868|25
9750|1|4869|24
9751|5|4869|33
9752|8|4870|28
9753|7|4870|25
9754|2|4871|20
9755|1|4872|28
9756|1|4873|31
9757|4|4873|32
9758|4|4873|27
9759|4|4874|30
9760|1|4875|22
9761|5|4875|26
9762|1|4875|30
9763|1|4876|32
9764|5|4877|21
9765|5|4877|29
9766|5|4877|28
9767|10|4878|30
9768|1|4878|27
9769|1|4878|26
9770|1|4879|33
9771|4|4879|26
9772|9|4880|24
9773|6|4880|24
9774|7|4880|21
9775|6|4881|20
9776|6|4881|33
9777|3|4881|22
9778|5|4882|26
9779|4|4883|20
9780|6|4884|20
9781|10|4884|26
9782|10|4885|23
9783|8|4886|23
9784|4|4886|17
9785|7|4886|33
9786|3|4887|28
9787|1|4887|26
9788|5|4887|26
9789|1|4888|24
9790|5|4888|21
9791|6|4888|24
9792|3|4889|25
9793|6|4889|33
9794|2|4890|21
9795|8|4890|29
9796|9|4890|19
9797|6|4891|29
9798|1|4891|31
9799|3|4892|23
9800|9|4892|27
9801|1|4893|31
9802|8|4893|32
9803|4|4893|18
9804|8|4894|30
9805|8|4894|29
9806|6|4895|19
9807|5|4895|26
9808|1|4896|21
9809|5|4896|20
9810|8|4897|19
9811|8|4897|18
9812|8|4897|19
9813|4|4898|23
9814|10|4899|23
9815|10|4899|32
9816|6|4899|22
9817|10|4900|27
9818|3|4900|32
9819|6|4901|28
9820|7|4902|22
9821|9|4903|27
9822|1|4903|23
9823|9|4903|27
9824|7|4904|29
9825|6|4904|25
9826|3|4904|31
9827|2|4905|17
9828|8|4905|32
9829|6|4905|21
9830|2|4906|22
9831|3|4907|31
9832|1|4907|23
9833|4|4907|17
9834|5|4908|25
9835|1|4908|23
9836|9|4909|33
9837|5|4909|28
9838|7|4909|19
9839|2|4910|32
9840|8|4911|26
9841|2|4911|21
9842|10|4912|17
9843|2|4912|31
9844|9|4912|32
9845|4|4913|19
9846|10|4913|33
9847|9|4914|17
9848|6|4914|20
9849|10|4914|20
9850|9|4915|18
9851|6|4916|31
9852|1|4916|26
9853|9|4917|20
9854|10|4917|19
9855|8|4917|29
9856|5|4918|24
9857|1|4919|25
9858|5|4919|24
9859|9|4920|30
9860|9|4921|27
9861|7|4921|33
9862|9|4922|21
9863|6|4923|30
9864|1|4923|29
9865|2|4923|32
9866|7|4924|30
9867|4|4924|27
9868|9|4924|19
9869|5|4925|21
9870|10|4925|30
9871|9|4926|31
9872|2|4926|31
9873|6|4926|29
9874|4|4927|21
9875|6|4927|24
9876|1|4928|22
9877|1|4928|21
9878|1|4928|21
9879|4|4929|18
9880|7|4929|21
9881|4|4929|22
9882|10|4930|23
9883|9|4930|32
9884|10|4930|23
9885|4|4931|20
9886|2|4932|26
9887|3|4932|32
9888|10|4933|18
9889|4|4933|17
9890|9|4934|23
9891|8|4934|31
9892|6|4935|17
9893|5|4936|30
9894|4|4936|21
9895|7|4937|19
9896|6|4938|31
9897|7|4938|31
9898|6|4938|21
9899|8|4939|23
9900|4|4939|24
9901|2|4940|33
9902|9|4940|23
9903|9|4940|26
9904|2|4941|32
9905|4|4941|27
9906|7|4942|31
9907|7|4942|22
9908|1|4942|29
9909|1|4943|26
9910|10|4943|29
9911|3|4944|21
9912|8|4945|18
9913|4|4945|17
9914|5|4945|21
9915|6|4946|29
9916|8|4947|30
9917|10|4948|32
9918|5|4948|25
9919|4|4948|25
9920|2|4949|28
9921|2|4949|19
9922|3|4949|18
9923|2|4950|21
9924|9|4951|27
9925|10|4951|20
9926|2|4952|28
9927|9|4952|29
9928|4|4953|30
9929|2|4953|33
9930|7|4954|31
9931|9|4954|25
9932|2|4955|29
9933|9|4955|28
9934|1|4956|23
9935|8|4956|29
9936|10|4956|28
9937|1|4957|22
9938|2|4957|20
9939|8|4957|19
9940|10|4958|19
9941|7|4958|27
9942|8|4958|20
9943|10|4959|27
9944|1|4960|31
9945|1|4960|20
9946|4|4961|23
9947|4|4962|22
9948|6|4963|30
9949|2|4964|27
9950|5|4964|24
9951|6|4964|25
9952|7|4965|32
9953|6|4965|26
9954|7|4965|22
9955|2|4966|29
9956|7|4966|25
9957|8|4967|22
9958|10|4968|30
9959|6|4968|22
9960|5|4968|26
9961|9|4969|24
9962|7|4969|21
9963|10|4970|29
9964|8|4971|21
9965|7|4971|32
9966|10|4971|18
9967|5|4972|19
9968|2|4972|30
9969|8|4972|23
9970|10|4973|31
9971|5|4974|23
9972|9|4974|29
9973|6|4975|23
9974|6|4975|18
9975|7|4975|22
9976|8|4976|33
9977|1|4976|24
9978|3|4977|30
9979|10|4978|31
9980|8|4979|28
9981|10|4979|26
9982|2|4980|17
9983|8|4980|29
9984|3|4980|20
9985|4|4981|19
9986|3|4981|23
9987|8|4981|22
9988|7|4982|33
9989|10|4982|33
9990|10|4982|29
9991|4|4983|17
9992|6|4983|26
9993|6|4984|27
9994|8|4984|25
9995|4|4984|20
9996|9|4985|24
9997|2|4985|32
9998|1|4986|27
9999|7|4986|28
10000|7|4986|26
10001|7|4987|26
10002|8|4988|27
10003|10|4988|25
10004|7|4988|29
10005|4|4989|17
10006|10|4989|20
10007|2|4990|23
10008|3|4990|30
10009|2|4990|31
10010|3|4991|25
10011|10|4991|28
10012|10|4991|22
10013|10|4992|26
10014|7|4992|29
10015|7|4992|27
10016|3|4993|30
10017|9|4994|28
10018|1|4994|28
10019|9|4995|28
10020|5|4996|27
10021|7|4996|20
10022|5|4997|22
10023|4|4997|28
10024|5|4998|26
10025|10|4998|31
10026|5|4998|18
10027|9|4999|18
10028|9|4999|21
10029|6|4999|24
10030|10|5000|25
10031|6|5000|29
10032|3|5001|25
10033|10|5001|26
10034|10|5002|23
10035|9|5002|29
10036|3|5002|26
10037|10|5003|33
10038|1|5003|26
10039|8|5004|25
10040|1|5004|30
10041|7|5005|22
10042|6|5005|23
10043|5|5006|28
10044|1|5006|24
10045|9|5006|29
10046|10|5007|28
10047|9|5007|27
10048|5|5008|33
10049|8|5008|25
10050|3|5008|33
10051|10|5009|25
10052|1|5009|29
10053|7|5010|19
10054|9|5011|30
10055|7|5011|17
10056|4|5012|20
10057|4|5012|32
10058|4|5012|27
10059|10|5013|21
10060|3|5013|27
10061|10|5014|27
10062|4|5014|26
10063|8|5015|31
10064|6|5015|23
10065|10|5015|33
10066|9|5016|18
10067|3|5016|19
10068|7|5016|19
10069|2|5017|32
10070|8|5018|32
10071|4|5019|31
10072|8|5019|30
10073|3|5019|32
10074|6|5020|23
10075|8|5020|30
10076|5|5020|22
10077|1|5021|30
10078|5|5021|33
10079|10|5022|27
10080|10|5023|31
10081|10|5024|26
10082|5|5025|23
10083|1|5026|31
10084|1|5026|27
10085|2|5027|17
10086|7|5027|28
10087|6|5028|25
10088|10|5028|18
10089|10|5028|30
10090|1|5029|27
10091|2|5029|31
10092|10|5030|24
10093|3|5030|18
10094|6|5030|26
10095|4|5031|29
10096|2|5031|21
10097|10|5032|29
10098|4|5032|33
10099|10|5032|26
10100|7|5033|24
10101|8|5033|17
10102|9|5034|23
10103|4|5034|17
10104|9|5035|28
10105|8|5035|28
10106|4|5036|17
10107|7|5037|23
10108|6|5038|22
10109|7|5039|33
10110|4|5039|24
10111|1|5039|20
10112|8|5040|31
10113|2|5040|17
10114|3|5041|29
10115|3|5042|17
10116|3|5043|32
10117|8|5044|30
10118|2|5044|26
10119|7|5045|17
10120|6|5046|22
10121|7|5047|31
10122|3|5047|21
10123|9|5047|25
10124|9|5048|33
10125|7|5048|17
10126|1|5048|26
10127|3|5049|33
10128|7|5050|30
10129|10|5050|33
10130|8|5050|28
10131|5|5051|27
10132|9|5051|25
10133|9|5052|23
10134|4|5052|19
10135|1|5052|33
10136|7|5053|27
10137|6|5053|22
10138|9|5054|18
10139|5|5054|20
10140|2|5055|23
10141|10|5055|24
10142|7|5056|25
10143|2|5056|22
10144|3|5057|27
10145|8|5057|21
10146|5|5057|25
10147|2|5058|21
10148|1|5058|26
10149|6|5058|28
10150|1|5059|25
10151|9|5059|33
10152|9|5060|30
10153|10|5060|32
10154|6|5060|32
10155|9|5061|31
10156|10|5061|29
10157|6|5061|28
10158|9|5062|19
10159|2|5062|32
10160|1|5063|17
10161|6|5063|23
10162|10|5064|17
10163|2|5065|19
10164|2|5065|24
10165|10|5065|32
10166|10|5066|33
10167|1|5067|17
10168|6|5068|24
10169|3|5069|21
10170|4|5069|22
10171|7|5069|28
10172|6|5070|18
10173|3|5071|27
10174|9|5072|25
10175|3|5072|19
10176|4|5072|30
10177|9|5073|22
10178|10|5073|17
10179|6|5074|31
10180|2|5074|25
10181|10|5074|18
10182|9|5075|19
10183|5|5075|30
10184|10|5075|29
10185|7|5076|17
10186|2|5076|23
10187|3|5077|30
10188|6|5077|28
10189|6|5077|18
10190|8|5078|32
10191|10|5078|33
10192|2|5078|17
10193|2|5079|24
10194|4|5079|33
10195|9|5079|23
10196|10|5080|29
10197|4|5080|24
10198|9|5081|27
10199|5|5081|29
10200|10|5082|22
10201|4|5082|19
10202|8|5082|32
10203|1|5083|28
10204|7|5083|28
10205|3|5083|23
10206|7|5084|33
10207|4|5084|19
10208|4|5084|22
10209|9|5085|17
10210|9|5085|20
10211|8|5086|22
10212|2|5086|25
10213|8|5087|33
10214|3|5087|17
10215|9|5088|25
10216|10|5088|33
10217|5|5088|27
10218|3|5089|31
10219|2|5089|26
10220|3|5089|33
10221|6|5090|22
10222|1|5090|17
10223|1|5090|32
10224|2|5091|22
10225|8|5091|22
10226|10|5092|26
10227|9|5093|22
10228|3|5094|22
10229|7|5094|26
10230|5|5094|19
10231|2|5095|20
10232|10|5095|30
10233|1|5096|20
10234|1|5097|28
10235|6|5097|19
10236|10|5098|25
10237|5|5098|17
10238|2|5098|30
10239|4|5099|27
10240|1|5100|19
10241|2|5101|17
10242|1|5101|25
10243|5|5101|31
10244|4|5102|24
10245|1|5103|28
10246|3|5103|25
10247|7|5103|26
10248|3|5104|22
10249|4|5105|17
10250|3|5105|24
10251|4|5106|20
10252|10|5107|18
10253|2|5107|27
10254|2|5107|29
10255|10|5108|25
10256|3|5109|25
10257|5|5109|18
10258|3|5110|21
10259|5|5111|24
10260|7|5111|21
10261|2|5112|22
10262|1|5113|25
10263|10|5114|25
10264|3|5114|20
10265|4|5115|25
10266|1|5115|19
10267|6|5116|18
10268|3|5116|33
10269|7|5116|23
10270|9|5117|24
10271|3|5117|17
10272|8|5118|32
10273|4|5119|28
10274|2|5119|22
10275|2|5119|18
10276|5|5120|21
10277|6|5121|30
10278|10|5121|23
10279|7|5121|29
10280|7|5122|32
10281|2|5122|21
10282|1|5123|21
10283|6|5123|26
10284|10|5123|17
10285|7|5124|30
10286|5|5125|18
10287|7|5125|19
10288|10|5126|30
10289|2|5126|22
10290|3|5127|25
10291|10|5127|17
10292|1|5127|29
10293|3|5128|25
10294|8|5129|25
10295|3|5130|24
10296|1|5131|26
10297|8|5131|17
10298|8|5131|22
10299|9|5132|31
10300|3|5132|25
10301|1|5133|26
10302|1|5134|22
10303|4|5134|19
10304|3|5134|31
10305|8|5135|32
10306|4|5135|29
10307|10|5136|25
10308|1|5137|26
10309|4|5137|23
10310|9|5138|30
10311|9|5138|31
10312|7|5139|27
10313|3|5139|25
10314|4|5139|31
10315|3|5140|19
10316|9|5141|27
10317|8|5142|33
10318|8|5142|22
10319|1|5142|31
10320|2|5143|25
10321|10|5144|31
10322|8|5145|18
10323|1|5145|18
10324|6|5146|28
10325|4|5146|22
10326|9|5147|27
10327|3|5147|19
10328|7|5148|28
10329|6|5149|23
10330|5|5150|20
10331|2|5150|33
10332|6|5150|33
10333|5|5151|27
10334|7|5151|24
10335|2|5151|30
10336|10|5152|19
10337|8|5152|32
10338|2|5153|22
10339|4|5153|28
10340|10|5154|27
10341|7|5154|20
10342|8|5154|25
10343|9|5155|20
10344|4|5156|21
10345|10|5157|18
10346|2|5157|32
10347|10|5158|33
10348|3|5158|18
10349|9|5158|27
10350|4|5159|23
10351|9|5159|29
10352|10|5159|23
10353|2|5160|27
10354|5|5160|32
10355|4|5160|26
10356|1|5161|26
10357|5|5161|32
10358|4|5161|26
10359|8|5162|32
10360|10|5163|29
10361|3|5163|31
10362|4|5164|26
10363|5|5165|30
10364|5|5165|29
10365|10|5165|26
10366|3|5166|25
10367|10|5167|18
10368|7|5168|31
10369|8|5169|20
10370|6|5169|25
10371|8|5170|29
10372|5|5170|18
10373|2|5171|24
10374|6|5171|21
10375|10|5171|23
10376|2|5172|23
10377|1|5173|23
10378|5|5174|25
10379|10|5175|27
10380|8|5175|18
10381|7|5176|23
10382|5|5176|24
10383|1|5177|22
10384|4|5177|25
10385|8|5177|30
10386|6|5178|17
10387|2|5178|28
10388|4|5179|32
10389|7|5179|18
10390|9|5180|28
10391|6|5180|27
10392|10|5181|33
10393|5|5181|24
10394|10|5182|18
10395|1|5182|21
10396|1|5183|27
10397|9|5184|32
10398|3|5185|33
10399|3|5186|24
10400|2|5187|31
10401|5|5187|28
10402|4|5188|21
10403|8|5188|20
10404|7|5189|32
10405|4|5190|32
10406|6|5191|25
10407|6|5191|25
10408|4|5192|17
10409|5|5192|17
10410|8|5192|19
10411|7|5193|30
10412|10|5194|17
10413|2|5195|29
10414|1|5195|26
10415|10|5196|29
10416|3|5196|22
10417|6|5197|20
10418|1|5198|33
10419|10|5198|27
10420|1|5199|25
10421|2|5199|19
10422|8|5200|20
10423|3|5200|33
10424|7|5201|23
10425|9|5202|18
10426|1|5203|31
10427|10|5203|19
10428|9|5204|22
10429|1|5204|20
10430|6|5204|28
10431|7|5205|31
10432|4|5205|22
10433|5|5205|23
10434|7|5206|17
10435|1|5207|23
10436|3|5208|31
10437|5|5209|25
10438|10|5210|18
10439|9|5211|23
10440|3|5211|33
10441|6|5212|26
10442|9|5213|20
10443|1|5213|29
10444|2|5213|32
10445|3|5214|29
10446|9|5214|33
10447|1|5214|22
10448|2|5215|30
10449|3|5216|32
10450|10|5216|28
10451|3|5216|32
10452|8|5217|25
10453|8|5217|29
10454|10|5217|22
10455|5|5218|27
10456|7|5218|23
10457|4|5218|27
10458|8|5219|21
10459|10|5219|31
10460|9|5219|26
10461|1|5220|31
10462|3|5220|20
10463|1|5220|20
10464|3|5221|32
10465|7|5221|32
10466|8|5222|17
10467|10|5222|19
10468|8|5223|19
10469|5|5224|30
10470|5|5224|25
10471|7|5224|32
10472|3|5225|22
10473|10|5225|17
10474|7|5226|24
10475|7|5227|31
10476|7|5227|20
10477|10|5228|26
10478|7|5229|28
10479|2|5229|22
10480|4|5229|24
10481|2|5230|20
10482|6|5230|18
10483|6|5231|19
10484|8|5231|22
10485|9|5231|17
10486|5|5232|30
10487|3|5232|20
10488|3|5233|28
10489|1|5234|20
10490|6|5234|27
10491|9|5235|17
10492|2|5235|26
10493|10|5236|25
10494|9|5237|28
10495|8|5237|26
10496|5|5238|32
10497|2|5239|32
10498|1|5239|23
10499|2|5240|25
10500|9|5240|19
10501|8|5240|26
10502|8|5241|28
10503|5|5242|27
10504|1|5242|24
10505|8|5243|21
10506|1|5244|22
10507|7|5244|17
10508|4|5245|26
10509|1|5245|33
10510|3|5245|19
10511|5|5246|28
10512|7|5246|23
10513|1|5246|26
10514|3|5247|21
10515|8|5248|28
10516|5|5248|23
10517|3|5248|28
10518|3|5249|33
10519|2|5249|21
10520|7|5249|19
10521|4|5250|31
10522|8|5250|19
10523|2|5251|23
10524|5|5252|23
10525|6|5253|23
10526|10|5253|29
10527|1|5253|17
10528|5|5254|25
10529|7|5254|29
10530|4|5255|27
10531|10|5255|32
10532|9|5256|32
10533|2|5256|27
10534|7|5257|29
10535|7|5258|32
10536|1|5258|27
10537|8|5259|33
10538|8|5259|26
10539|5|5259|28
10540|5|5260|22
10541|5|5260|26
10542|1|5261|30
10543|3|5262|32
10544|1|5262|18
10545|8|5262|26
10546|8|5263|21
10547|4|5263|26
10548|3|5263|22
10549|9|5264|33
10550|8|5264|19
10551|8|5264|29
10552|6|5265|17
10553|9|5265|23
10554|6|5266|25
10555|8|5266|25
10556|3|5267|20
10557|9|5267|26
10558|6|5268|31
10559|3|5268|24
10560|2|5268|18
10561|6|5269|20
10562|2|5270|27
10563|8|5270|24
10564|4|5271|23
10565|9|5271|26
10566|8|5272|32
10567|8|5273|19
10568|10|5273|21
10569|4|5274|33
10570|2|5275|33
10571|3|5275|18
10572|4|5275|18
10573|2|5276|21
10574|7|5277|20
10575|7|5277|33
10576|3|5277|22
10577|7|5278|28
10578|8|5279|28
10579|9|5279|25
10580|9|5279|27
10581|6|5280|28
10582|1|5280|23
10583|7|5281|31
10584|3|5282|28
10585|9|5282|27
10586|3|5282|23
10587|10|5283|29
10588|2|5283|23
10589|1|5284|29
10590|6|5284|32
10591|5|5284|32
10592|1|5285|25
10593|6|5286|19
10594|7|5286|24
10595|7|5286|17
10596|8|5287|28
10597|10|5287|19
10598|6|5287|27
10599|9|5288|25
10600|8|5288|32
10601|2|5289|26
10602|3|5289|23
10603|2|5289|31
10604|9|5290|26
10605|5|5290|30
10606|10|5290|20
10607|1|5291|18
10608|4|5292|33
10609|6|5292|19
10610|5|5292|26
10611|8|5293|31
10612|7|5294|26
10613|3|5295|24
10614|8|5295|18
10615|7|5295|33
10616|6|5296|26
10617|10|5296|28
10618|5|5296|25
10619|8|5297|27
10620|10|5297|23
10621|5|5298|28
10622|6|5299|19
10623|6|5299|25
10624|4|5300|26
10625|3|5300|19
10626|5|5300|18
10627|3|5301|21
10628|4|5301|23
10629|9|5302|18
10630|7|5303|30
10631|3|5304|27
10632|6|5304|23
10633|5|5305|30
10634|3|5306|24
10635|2|5307|24
10636|5|5307|20
10637|6|5307|31
10638|2|5308|25
10639|1|5308|24
10640|4|5308|32
10641|4|5309|32
10642|7|5309|24
10643|5|5310|26
10644|3|5310|24
10645|1|5311|31
10646|3|5311|19
10647|4|5312|19
10648|6|5312|30
10649|8|5313|31
10650|8|5313|27
10651|10|5314|26
10652|7|5315|26
10653|5|5315|25
10654|7|5316|29
10655|8|5317|32
10656|8|5317|24
10657|3|5318|18
10658|3|5319|21
10659|10|5319|28
10660|2|5319|30
10661|8|5320|29
10662|4|5320|33
10663|4|5321|29
10664|5|5321|32
10665|8|5321|26
10666|2|5322|22
10667|7|5322|20
10668|10|5322|32
10669|5|5323|27
10670|1|5323|32
10671|5|5324|19
10672|8|5324|30
10673|7|5324|27
10674|4|5325|21
10675|5|5325|19
10676|10|5326|29
10677|3|5327|32
10678|10|5328|30
10679|4|5329|18
10680|2|5329|32
10681|3|5329|30
10682|3|5330|26
10683|4|5331|19
10684|1|5332|24
10685|5|5332|32
10686|2|5333|19
10687|9|5333|17
10688|7|5333|32
10689|10|5334|24
10690|8|5334|32
10691|10|5335|27
10692|4|5335|33
10693|9|5336|19
10694|5|5336|29
10695|2|5337|31
10696|3|5338|19
10697|4|5338|28
10698|5|5339|26
10699|4|5339|19
10700|5|5340|18
10701|2|5340|19
10702|6|5340|20
10703|6|5341|26
10704|9|5341|33
10705|5|5341|22
10706|7|5342|18
10707|4|5342|19
10708|2|5343|23
10709|1|5344|28
10710|7|5345|22
10711|3|5345|17
10712|6|5345|33
10713|2|5346|24
10714|8|5347|29
10715|9|5347|27
10716|9|5347|30
10717|8|5348|22
10718|10|5348|30
10719|10|5348|17
10720|5|5349|17
10721|2|5349|23
10722|4|5349|33
10723|4|5350|22
10724|7|5350|18
10725|7|5351|33
10726|4|5351|29
10727|8|5351|21
10728|6|5352|18
10729|9|5353|18
10730|9|5353|27
10731|1|5353|26
10732|3|5354|21
10733|6|5354|19
10734|2|5355|24
10735|9|5355|28
10736|2|5356|19
10737|6|5356|21
10738|5|5356|25
10739|9|5357|17
10740|6|5357|28
10741|7|5358|19
10742|8|5358|23
10743|10|5359|28
10744|3|5360|17
10745|7|5361|26
10746|4|5361|29
10747|6|5362|21
10748|1|5363|32
10749|9|5363|20
10750|6|5364|32
10751|4|5364|19
10752|9|5364|24
10753|4|5365|27
10754|1|5366|31
10755|6|5367|33
10756|9|5367|33
10757|2|5368|29
10758|6|5368|26
10759|1|5369|19
10760|10|5370|30
10761|5|5370|30
10762|2|5370|32
10763|10|5371|27
10764|4|5371|27
10765|2|5371|28
10766|1|5372|29
10767|9|5372|23
10768|6|5372|23
10769|7|5373|26
10770|3|5373|23
10771|1|5373|28
10772|7|5374|27
10773|6|5374|18
10774|1|5375|25
10775|10|5376|24
10776|6|5376|23
10777|7|5376|30
10778|10|5377|27
10779|1|5377|25
10780|3|5378|24
10781|6|5379|25
10782|4|5380|26
10783|6|5380|20
10784|9|5381|31
10785|1|5381|19
10786|5|5381|19
10787|10|5382|17
10788|1|5382|29
10789|6|5382|21
10790|8|5383|33
10791|1|5383|26
10792|4|5384|31
10793|5|5384|33
10794|3|5385|21
10795|9|5385|32
10796|1|5385|26
10797|6|5386|29
10798|6|5386|17
10799|3|5386|29
10800|6|5387|22
10801|6|5387|20
10802|3|5387|17
10803|2|5388|26
10804|3|5388|17
10805|2|5389|25
10806|3|5389|19
10807|5|5389|32
10808|2|5390|26
10809|7|5390|19
10810|7|5390|25
10811|7|5391|22
10812|8|5391|19
10813|6|5391|25
10814|8|5392|27
10815|10|5392|25
10816|6|5392|33
10817|1|5393|32
10818|4|5393|19
10819|9|5393|29
10820|3|5394|18
10821|7|5394|23
10822|1|5394|32
10823|2|5395|33
10824|3|5395|24
10825|1|5395|27
10826|4|5396|19
10827|7|5397|18
10828|9|5398|33
10829|3|5398|25
10830|7|5398|26
10831|7|5399|32
10832|7|5399|32
10833|5|5400|22
10834|2|5400|27
10835|7|5400|24
10836|5|5401|27
10837|2|5401|29
10838|2|5402|17
10839|9|5403|29
10840|10|5403|18
10841|3|5403|33
10842|1|5404|23
10843|1|5404|25
10844|6|5405|19
10845|4|5406|20
10846|8|5406|21
10847|7|5406|20
10848|4|5407|32
10849|1|5408|21
10850|7|5408|22
10851|6|5408|30
10852|7|5409|23
10853|7|5410|31
10854|7|5411|23
10855|9|5412|33
10856|3|5413|31
10857|1|5414|32
10858|8|5415|24
10859|4|5415|32
10860|7|5416|28
10861|7|5417|20
10862|3|5417|29
10863|10|5417|23
10864|1|5418|32
10865|6|5418|22
10866|3|5418|28
10867|1|5419|20
10868|4|5419|26
10869|3|5419|20
10870|6|5420|32
10871|8|5420|31
10872|1|5420|33
10873|1|5421|21
10874|10|5421|25
10875|3|5422|33
10876|8|5422|31
10877|5|5422|20
10878|9|5423|25
10879|7|5423|18
10880|9|5423|33
10881|2|5424|17
10882|3|5424|31
10883|10|5425|28
10884|2|5426|29
10885|4|5426|19
10886|8|5427|19
10887|4|5427|21
10888|3|5428|33
10889|6|5429|21
10890|7|5429|23
10891|6|5429|24
10892|5|5430|17
10893|6|5431|21
10894|8|5431|33
10895|5|5432|24
10896|6|5433|29
10897|2|5433|28
10898|6|5433|17
10899|2|5434|31
10900|2|5434|32
10901|6|5434|18
10902|4|5435|32
10903|3|5436|25
10904|4|5437|26
10905|7|5438|28
10906|10|5439|20
10907|7|5439|23
10908|7|5440|17
10909|3|5440|22
10910|9|5440|20
10911|2|5441|23
10912|6|5441|25
10913|1|5441|21
10914|3|5442|25
10915|10|5442|17
10916|8|5443|29
10917|9|5443|21
10918|9|5443|33
10919|6|5444|21
10920|8|5445|21
10921|6|5446|30
10922|8|5446|21
10923|4|5447|20
10924|6|5448|22
10925|3|5448|21
10926|3|5448|19
10927|10|5449|18
10928|10|5450|22
10929|3|5450|22
10930|3|5451|23
10931|9|5451|29
10932|4|5452|22
10933|7|5452|17
10934|8|5452|23
10935|4|5453|26
10936|10|5453|19
10937|8|5453|19
10938|6|5454|22
10939|9|5454|30
10940|10|5454|26
10941|4|5455|28
10942|5|5455|32
10943|8|5456|27
10944|8|5457|25
10945|6|5457|18
10946|6|5457|28
10947|1|5458|27
10948|10|5459|23
10949|4|5459|33
10950|6|5459|23
10951|4|5460|18
10952|10|5461|26
10953|4|5462|25
10954|3|5462|22
10955|1|5462|17
10956|1|5463|33
10957|9|5464|33
10958|7|5465|31
